LoanID,CustomerID,OriginalLoanID,LoanAmount,InterestRate,LoanPurpose,LoanStatus,LoanTerm,LoanGrade,IssueDate
5572,5572,17122734,20525.0,14.49,major_purchase,Fully Paid,36,C,2014-06-01
5573,5573,15771301,5000.0,10.99,credit_card,Fully Paid,36,B,2014-05-01
5574,5574,15229871,10800.0,13.98,credit_card,Fully Paid,60,C,2014-05-01
5575,5575,17343180,9600.0,6.49,debt_consolidation,Fully Paid,36,A,2014-05-01
5576,5576,16452085,16000.0,15.61,credit_card,Fully Paid,60,D,2014-05-01
5577,5577,8965338,8000.0,9.67,credit_card,Fully Paid,36,B,2014-04-01
5578,5578,19056672,10000.0,18.99,debt_consolidation,Fully Paid,36,E,2014-06-01
5579,5579,14620582,15000.0,9.67,debt_consolidation,Fully Paid,36,B,2014-04-01
5580,5580,17734098,10000.0,10.99,other,Fully Paid,36,B,2014-06-01
5581,5581,13117325,24000.0,9.67,debt_consolidation,Fully Paid,36,B,2014-04-01
5582,5582,15501262,7500.0,11.67,debt_consolidation,Fully Paid,36,B,2014-05-01
5583,5583,14288477,15000.0,14.64,credit_card,Charged Off,60,C,2014-04-01
5584,5584,14638033,35000.0,12.99,debt_consolidation,Fully Paid,36,B,2014-04-01
5585,5585,17413278,18000.0,12.49,debt_consolidation,Fully Paid,60,B,2014-05-01
5586,5586,19075869,7000.0,8.39,credit_card,Fully Paid,36,A,2014-06-01
5587,5587,19676215,11000.0,12.99,debt_consolidation,Fully Paid,36,C,2014-06-01
5588,5588,16482712,10500.0,16.99,debt_consolidation,Fully Paid,36,D,2014-05-01
5589,5589,15430582,18000.0,15.31,debt_consolidation,Charged Off,60,C,2014-05-01
5590,5590,15269358,12000.0,15.31,debt_consolidation,Fully Paid,36,C,2014-04-01
5591,5591,16952743,10200.0,15.61,major_purchase,Fully Paid,60,D,2014-05-01
5592,5592,17744070,6000.0,7.69,other,Fully Paid,36,A,2014-05-01
5593,5593,16343178,14375.0,17.57,debt_consolidation,Current,60,D,2014-05-01
5594,5594,12996276,14975.0,12.49,debt_consolidation,Fully Paid,36,B,2014-04-01
5595,5595,13867738,24000.0,6.62,credit_card,Fully Paid,36,A,2014-04-01
5596,5596,17874818,26000.0,20.99,car,Charged Off,60,E,2014-06-01
5597,5597,17313244,5000.0,24.08,vacation,Fully Paid,36,F,2014-05-01
5598,5598,13857666,2000.0,9.67,major_purchase,Fully Paid,36,B,2014-04-01
5599,5599,16272000,20000.0,14.49,debt_consolidation,Fully Paid,36,C,2014-05-01
5600,5600,12886203,17000.0,10.99,credit_card,Fully Paid,36,B,2014-04-01
5601,5601,13898218,19600.0,24.5,debt_consolidation,Charged Off,60,F,2014-04-01
5602,5602,15419596,5000.0,15.31,home_improvement,Fully Paid,36,C,2014-05-01
5603,5603,19087745,24000.0,10.99,credit_card,Fully Paid,36,B,2014-06-01
5604,5604,17293478,5000.0,12.99,debt_consolidation,Fully Paid,36,C,2014-05-01
5605,5605,18566208,10000.0,8.39,debt_consolidation,Fully Paid,36,A,2014-06-01
5606,5606,17714120,12000.0,12.49,debt_consolidation,Fully Paid,36,B,2014-06-01
5607,5607,17685287,15000.0,13.35,debt_consolidation,Fully Paid,36,C,2014-06-01
5608,5608,14478139,28000.0,12.99,debt_consolidation,Fully Paid,36,B,2014-05-01
5609,5609,15591383,4000.0,9.67,credit_card,Fully Paid,36,B,2014-05-01
5610,5610,15279960,16300.0,19.99,car,Charged Off,36,E,2014-04-01
5611,5611,14509058,18000.0,11.99,debt_consolidation,Fully Paid,36,B,2014-04-01
5612,5612,13557311,5600.0,12.99,debt_consolidation,Fully Paid,36,B,2014-04-01
5613,5613,14177614,9000.0,12.49,debt_consolidation,Fully Paid,36,B,2014-04-01
5614,5614,14479956,20000.0,13.35,debt_consolidation,Current,60,C,2014-05-01
5615,5615,19055412,10000.0,7.69,credit_card,Fully Paid,36,A,2014-06-01
5616,5616,17654183,5500.0,13.35,debt_consolidation,Fully Paid,36,C,2014-06-01
5617,5617,13887752,24925.0,7.62,debt_consolidation,Fully Paid,36,A,2014-04-01
5618,5618,19326415,10000.0,18.24,debt_consolidation,Fully Paid,60,D,2014-06-01
5619,5619,16081623,5675.0,18.24,debt_consolidation,Charged Off,36,D,2014-05-01
5620,5620,16382040,12000.0,12.49,debt_consolidation,Fully Paid,36,B,2014-06-01
5621,5621,19206506,11350.0,18.99,credit_card,Charged Off,60,E,2014-06-01
5622,5622,10824926,27500.0,7.9,debt_consolidation,Fully Paid,36,A,2014-04-01
5623,5623,16381954,10000.0,12.49,debt_consolidation,Fully Paid,36,B,2014-05-01
5624,5624,17733791,5000.0,12.49,credit_card,Fully Paid,36,B,2014-06-01
5625,5625,15840900,10000.0,7.69,home_improvement,Fully Paid,36,A,2014-05-01
5626,5626,18494729,19500.0,12.49,debt_consolidation,Fully Paid,36,B,2014-06-01
5627,5627,16311580,14000.0,13.35,credit_card,Fully Paid,36,C,2014-05-01
5628,5628,10105647,20000.0,10.99,debt_consolidation,Fully Paid,60,B,2014-05-01
5629,5629,15319666,9000.0,6.03,debt_consolidation,Fully Paid,36,A,2014-04-01
5630,5630,14490982,11200.0,15.61,debt_consolidation,Fully Paid,36,C,2014-04-01
5631,5631,15329620,6000.0,15.61,debt_consolidation,Fully Paid,36,C,2014-04-01
5632,5632,15550319,10525.0,19.52,home_improvement,Fully Paid,36,E,2014-05-01
5633,5633,17502953,35000.0,17.57,car,Fully Paid,60,D,2014-05-01
5634,5634,16141527,15000.0,14.99,debt_consolidation,Fully Paid,36,C,2014-05-01
5635,5635,18914868,8500.0,12.99,credit_card,Fully Paid,36,C,2014-06-01
5636,5636,16532210,6500.0,16.99,debt_consolidation,Fully Paid,36,D,2014-05-01
5637,5637,14378465,16000.0,15.31,debt_consolidation,Charged Off,60,C,2014-05-01
5638,5638,15260021,11000.0,12.49,credit_card,Charged Off,36,B,2014-05-01
5639,5639,14779015,19300.0,15.61,debt_consolidation,Fully Paid,60,C,2014-04-01
5640,5640,14257849,13175.0,14.16,debt_consolidation,Charged Off,36,C,2014-04-01
5641,5641,14318038,15000.0,25.8,other,Charged Off,60,G,2014-04-01
5642,5642,17635544,33000.0,12.49,debt_consolidation,Fully Paid,36,B,2014-06-01
5643,5643,14908911,18000.0,12.49,debt_consolidation,Fully Paid,60,B,2014-04-01
5644,5644,16522105,11000.0,12.99,credit_card,Fully Paid,36,C,2014-05-01
5645,5645,14588731,31500.0,16.59,debt_consolidation,Fully Paid,60,D,2014-04-01
5646,5646,7372092,15000.0,6.62,debt_consolidation,Fully Paid,36,A,2014-05-01
5647,5647,16261287,19800.0,19.52,credit_card,Current,60,E,2014-06-01
5648,5648,15411163,31200.0,15.61,debt_consolidation,Fully Paid,60,C,2014-05-01
5649,5649,15950814,13000.0,9.17,major_purchase,Fully Paid,36,B,2014-05-01
5650,5650,17492976,6000.0,13.35,home_improvement,Fully Paid,36,C,2014-05-01
5651,5651,14468047,35000.0,15.61,debt_consolidation,Charged Off,60,D,2014-05-01
5652,5652,17192816,12750.0,13.98,debt_consolidation,Fully Paid,60,C,2014-06-01
5653,5653,13467414,11000.0,16.59,home_improvement,Fully Paid,36,D,2014-04-01
5654,5654,14640715,14850.0,16.59,debt_consolidation,Fully Paid,60,D,2014-05-01
5655,5655,18495457,6600.0,9.17,major_purchase,Fully Paid,36,B,2014-06-01
5656,5656,17715392,16000.0,12.49,credit_card,Fully Paid,36,B,2014-06-01
5657,5657,18945633,6400.0,12.99,debt_consolidation,Charged Off,36,C,2014-06-01
5658,5658,17813786,3000.0,15.61,credit_card,Fully Paid,36,D,2014-06-01
5659,5659,14628371,5000.0,12.49,debt_consolidation,Fully Paid,36,B,2014-04-01
5660,5660,15621122,9250.0,17.57,debt_consolidation,Fully Paid,36,D,2014-05-01
5661,5661,19136790,27650.0,14.49,debt_consolidation,Charged Off,60,C,2014-06-01
5662,5662,13508217,14000.0,14.16,debt_consolidation,Charged Off,36,C,2014-04-01
5663,5663,15179325,31500.0,14.49,debt_consolidation,Fully Paid,36,C,2014-05-01
5664,5664,13848024,8375.0,16.59,debt_consolidation,Charged Off,36,D,2014-04-01
5665,5665,14619581,16000.0,8.9,debt_consolidation,Fully Paid,36,A,2014-04-01
5666,5666,15369321,16000.0,14.64,home_improvement,Fully Paid,60,C,2014-04-01
5667,5667,18845600,8400.0,13.35,debt_consolidation,Charged Off,36,C,2014-06-01
5668,5668,19185395,21550.0,20.2,major_purchase,Current,60,E,2014-06-01
5669,5669,18314280,1200.0,9.17,debt_consolidation,Fully Paid,36,B,2014-06-01
5670,5670,15691440,12000.0,12.99,debt_consolidation,Fully Paid,36,C,2014-06-01
5671,5671,16612115,13200.0,14.49,debt_consolidation,Fully Paid,36,C,2014-05-01
5672,5672,14560082,35000.0,19.47,debt_consolidation,Fully Paid,60,D,2014-04-01
5673,5673,18505589,10000.0,10.15,debt_consolidation,Fully Paid,36,B,2014-06-01
5674,5674,19096598,24500.0,13.98,debt_consolidation,Fully Paid,36,C,2014-06-01
5675,5675,15390400,13000.0,13.65,debt_consolidation,Fully Paid,36,C,2014-05-01
5676,5676,13998973,17600.0,10.99,credit_card,Fully Paid,36,B,2014-04-01
5677,5677,14748812,35000.0,14.16,credit_card,Charged Off,36,C,2014-04-01
5678,5678,18886087,16150.0,14.99,debt_consolidation,Fully Paid,36,C,2014-06-01
5679,5679,15299590,20000.0,10.99,credit_card,Fully Paid,36,B,2014-04-01
5680,5680,14328320,16000.0,14.64,credit_card,Charged Off,60,C,2014-05-01
5681,5681,13717379,6225.0,19.47,debt_consolidation,Fully Paid,36,D,2014-04-01
5682,5682,17714390,30000.0,14.49,credit_card,Fully Paid,60,C,2014-06-01
5683,5683,15661527,29550.0,22.45,debt_consolidation,Current,60,E,2014-05-01
5684,5684,15219230,19925.0,18.99,debt_consolidation,Charged Off,60,E,2014-06-01
5685,5685,18916258,25000.0,13.35,debt_consolidation,Fully Paid,36,C,2014-06-01
5686,5686,14408325,15000.0,15.61,debt_consolidation,Charged Off,36,C,2014-04-01
5687,5687,17754019,12000.0,19.52,debt_consolidation,Fully Paid,60,E,2014-06-01
5688,5688,14558064,10000.0,9.67,credit_card,Fully Paid,36,B,2014-04-01
5689,5689,15269684,16900.0,12.49,debt_consolidation,Fully Paid,36,B,2014-05-01
5690,5690,18926146,35000.0,7.69,credit_card,Fully Paid,36,A,2014-06-01
5691,5691,18785189,10000.0,22.15,debt_consolidation,Fully Paid,36,E,2014-06-01
5692,5692,15380554,22600.0,7.9,debt_consolidation,Charged Off,36,A,2014-05-01
5693,5693,18945649,6500.0,9.17,credit_card,Charged Off,36,B,2014-06-01
5694,5694,16533375,19525.0,26.06,debt_consolidation,Charged Off,60,G,2014-05-01
5695,5695,19056626,35000.0,9.17,debt_consolidation,Fully Paid,36,B,2014-06-01
5696,5696,14659355,22000.0,10.99,debt_consolidation,Fully Paid,36,B,2014-04-01
5697,5697,18976342,10000.0,10.15,debt_consolidation,Fully Paid,36,B,2014-06-01
5698,5698,16091945,10000.0,16.99,debt_consolidation,Charged Off,36,D,2014-06-01
5699,5699,15820854,13625.0,13.98,home_improvement,Fully Paid,36,C,2014-05-01
5700,5700,14570811,8000.0,11.99,debt_consolidation,Fully Paid,36,B,2014-04-01
5701,5701,19166839,18000.0,16.29,debt_consolidation,Fully Paid,60,D,2014-07-01
5702,5702,17163172,8500.0,7.69,credit_card,Fully Paid,36,A,2014-06-01
5703,5703,15631219,27300.0,20.49,debt_consolidation,Fully Paid,60,E,2014-05-01
5704,5704,17715025,16000.0,9.17,debt_consolidation,Charged Off,36,B,2014-06-01
5705,5705,15782034,26375.0,22.15,credit_card,Charged Off,60,E,2014-05-01
5706,5706,16483228,13000.0,11.67,debt_consolidation,Fully Paid,36,B,2014-05-01
5707,5707,17423372,5850.0,9.17,debt_consolidation,Fully Paid,36,B,2014-05-01
5708,5708,18604601,18000.0,13.98,debt_consolidation,Fully Paid,36,C,2014-06-01
5709,5709,17743609,27575.0,18.99,debt_consolidation,Fully Paid,60,E,2014-06-01
5710,5710,19166963,8000.0,17.57,other,Fully Paid,36,D,2014-06-01
5711,5711,17582792,28000.0,8.39,debt_consolidation,Fully Paid,36,A,2014-05-01
5712,5712,13418504,9500.0,7.9,debt_consolidation,Fully Paid,36,A,2014-04-01
5713,5713,17553259,19200.0,20.2,debt_consolidation,Fully Paid,60,E,2014-05-01
5714,5714,15289946,6925.0,14.99,debt_consolidation,Fully Paid,36,C,2014-05-01
5715,5715,14288257,5000.0,11.99,credit_card,Fully Paid,36,B,2014-04-01
5716,5716,16372597,20000.0,10.99,debt_consolidation,Fully Paid,36,B,2014-05-01
5717,5717,9219583,4500.0,14.64,credit_card,Fully Paid,36,C,2014-04-01
5718,5718,14468851,20000.0,10.99,debt_consolidation,Fully Paid,36,B,2014-04-01
5719,5719,18495518,10000.0,6.03,credit_card,Fully Paid,36,A,2014-06-01
5720,5720,14618926,13000.0,14.64,debt_consolidation,Fully Paid,60,C,2014-04-01
5721,5721,15159205,19200.0,18.92,debt_consolidation,Fully Paid,36,D,2014-04-01
5722,5722,16491320,3000.0,10.15,debt_consolidation,Fully Paid,36,B,2014-05-01
5723,5723,14438397,9000.0,16.59,debt_consolidation,Charged Off,36,D,2014-04-01
5724,5724,16862554,35000.0,14.99,debt_consolidation,Charged Off,60,C,2014-05-01
5725,5725,13057632,17200.0,21.18,debt_consolidation,Charged Off,60,E,2014-04-01
5726,5726,15300441,28000.0,14.49,debt_consolidation,Fully Paid,60,C,2014-05-01
5727,5727,16471848,19000.0,19.52,debt_consolidation,Fully Paid,60,E,2014-05-01
5728,5728,15440574,6050.0,15.31,debt_consolidation,Fully Paid,36,C,2014-05-01
5729,5729,13887537,24800.0,8.9,credit_card,Fully Paid,36,A,2014-04-01
5730,5730,14939150,5000.0,14.64,other,Charged Off,36,C,2014-04-01
5731,5731,15290761,22000.0,21.18,debt_consolidation,Charged Off,60,E,2014-05-01
5732,5732,18715545,13000.0,13.35,credit_card,Fully Paid,36,C,2014-06-01
5733,5733,14358099,15000.0,14.16,debt_consolidation,Charged Off,36,C,2014-04-01
5734,5734,14428070,27000.0,14.16,debt_consolidation,Fully Paid,36,C,2014-04-01
5735,5735,16391414,17100.0,14.99,debt_consolidation,Fully Paid,36,C,2014-05-01
5736,5736,14588522,9000.0,14.16,debt_consolidation,Fully Paid,36,C,2014-04-01
5737,5737,13647708,9000.0,9.67,debt_consolidation,Fully Paid,36,B,2014-04-01
5738,5738,17293294,30000.0,11.67,credit_card,Fully Paid,36,B,2014-05-01
5739,5739,14699058,12000.0,17.57,debt_consolidation,Fully Paid,60,D,2014-04-01
5740,5740,14929126,23000.0,12.99,credit_card,Fully Paid,60,B,2014-04-01
5741,5741,12946471,18000.0,12.49,debt_consolidation,Fully Paid,36,B,2014-04-01
5742,5742,19176520,15000.0,7.69,credit_card,Fully Paid,36,A,2014-06-01
5743,5743,15630822,23400.0,22.45,other,Fully Paid,36,E,2014-05-01
5744,5744,16282063,7150.0,13.98,credit_card,Fully Paid,36,C,2014-05-01
5745,5745,16422392,19200.0,18.99,debt_consolidation,Current,60,E,2014-05-01
5746,5746,16192151,4500.0,10.15,major_purchase,Fully Paid,36,B,2014-06-01
5747,5747,11406254,14000.0,14.98,debt_consolidation,Fully Paid,36,C,2014-02-01
5748,5748,12735990,17100.0,12.99,home_improvement,Fully Paid,36,B,2014-03-01
5749,5749,13488766,30000.0,16.59,debt_consolidation,Fully Paid,60,D,2014-04-01
5750,5750,11698210,23125.0,13.65,debt_consolidation,Fully Paid,36,C,2014-03-01
5751,5751,11074743,14000.0,8.9,debt_consolidation,Fully Paid,36,A,2014-02-01
5752,5752,10784701,10000.0,9.67,debt_consolidation,Charged Off,36,B,2014-01-01
5753,5753,12956984,20000.0,15.61,debt_consolidation,Charged Off,60,C,2014-03-01
5754,5754,10121852,28000.0,14.47,credit_card,Fully Paid,36,C,2014-01-01
5755,5755,13226790,9000.0,6.62,credit_card,Fully Paid,36,A,2014-04-01
5756,5756,11434796,7575.0,17.57,debt_consolidation,Fully Paid,36,D,2014-01-01
5757,5757,10548709,3200.0,16.24,home_improvement,Fully Paid,36,C,2014-01-01
5758,5758,11284833,5200.0,12.85,debt_consolidation,Fully Paid,36,B,2014-01-01
5759,5759,12396054,30000.0,21.18,debt_consolidation,Fully Paid,60,E,2014-03-01
5760,5760,13457817,15000.0,10.99,debt_consolidation,Fully Paid,36,B,2014-04-01
5761,5761,12459047,12000.0,17.57,other,Fully Paid,60,D,2014-03-01
5762,5762,10675352,3000.0,12.49,debt_consolidation,Charged Off,36,B,2014-02-01
5763,5763,12667196,2875.0,15.61,debt_consolidation,Charged Off,36,C,2014-04-01
5764,5764,11368048,8200.0,16.99,debt_consolidation,Fully Paid,36,D,2014-02-01
5765,5765,12955599,12500.0,12.99,debt_consolidation,Charged Off,36,B,2014-03-01
5766,5766,12965925,14000.0,17.57,debt_consolidation,Charged Off,60,D,2014-03-01
5767,5767,13127507,15000.0,15.61,credit_card,Fully Paid,36,C,2014-04-01
5768,5768,12586482,22000.0,14.16,debt_consolidation,Fully Paid,60,C,2014-03-01
5769,5769,13428156,4000.0,12.99,home_improvement,Fully Paid,36,B,2014-04-01
5770,5770,12667093,11950.0,14.16,debt_consolidation,Fully Paid,36,C,2014-03-01
5771,5771,12816419,7000.0,10.99,debt_consolidation,Fully Paid,36,B,2014-03-01
5772,5772,11895432,7000.0,13.65,credit_card,Fully Paid,36,C,2014-02-01
5773,5773,10735284,5000.0,8.9,credit_card,Fully Paid,36,A,2014-01-01
5774,5774,10567803,12175.0,19.97,credit_card,Fully Paid,60,D,2014-02-01
5775,5775,11276171,2500.0,23.7,medical,Charged Off,36,F,2014-01-01
5776,5776,11654772,15000.0,13.98,debt_consolidation,Fully Paid,60,C,2014-02-01
5777,5777,11395328,7000.0,14.47,debt_consolidation,Charged Off,36,C,2014-01-01
5778,5778,12307408,4375.0,16.59,debt_consolidation,Charged Off,36,D,2014-02-01
5779,5779,13147780,21000.0,8.9,debt_consolidation,Fully Paid,36,A,2014-04-01
5780,5780,13188145,5000.0,15.61,major_purchase,Fully Paid,36,C,2014-04-01
5781,5781,10755476,23925.0,16.99,debt_consolidation,Fully Paid,60,D,2014-02-01
5782,5782,10585857,16000.0,11.99,debt_consolidation,Charged Off,36,B,2014-03-01
5783,5783,10151532,10000.0,11.99,debt_consolidation,Fully Paid,36,B,2014-01-01
5784,5784,10785037,4500.0,16.24,medical,Fully Paid,36,C,2014-01-01
5785,5785,10153593,7800.0,9.67,credit_card,Fully Paid,36,B,2014-01-01
5786,5786,12906805,30000.0,17.57,debt_consolidation,Fully Paid,60,D,2014-03-01
5787,5787,10676044,24000.0,8.9,credit_card,Fully Paid,36,A,2014-01-01
5788,5788,12416515,18000.0,12.49,debt_consolidation,Fully Paid,36,B,2014-02-01
5789,5789,12938139,8000.0,8.9,debt_consolidation,Fully Paid,36,A,2014-03-01
5790,5790,11325151,7500.0,7.9,credit_card,Fully Paid,36,A,2014-01-01
5791,5791,11668277,6000.0,8.9,debt_consolidation,Charged Off,36,A,2014-02-01
5792,5792,10536649,7200.0,8.9,credit_card,Fully Paid,36,A,2014-01-01
5793,5793,12685814,19200.0,14.16,debt_consolidation,Fully Paid,60,C,2014-03-01
5794,5794,10844937,30000.0,15.61,home_improvement,Fully Paid,36,C,2014-02-01
5795,5795,11728242,15000.0,6.62,debt_consolidation,Fully Paid,36,A,2014-02-01
5796,5796,12605310,12000.0,12.49,home_improvement,Fully Paid,36,B,2014-03-01
5797,5797,12346848,9800.0,7.9,credit_card,Fully Paid,36,A,2014-02-01
5798,5798,10766271,29700.0,20.5,other,Charged Off,60,E,2014-01-01
5799,5799,13097588,12000.0,8.9,credit_card,Fully Paid,36,A,2014-04-01
5800,5800,10076364,10500.0,13.53,credit_card,Fully Paid,36,B,2014-01-01
5801,5801,10162816,22750.0,21.99,credit_card,Fully Paid,60,E,2014-03-01
5802,5802,10072282,15000.0,16.24,debt_consolidation,Fully Paid,36,C,2014-01-01
5803,5803,11718416,7000.0,8.9,debt_consolidation,Fully Paid,36,A,2014-02-01
5804,5804,10555577,10000.0,14.98,debt_consolidation,Fully Paid,60,C,2014-01-01
5805,5805,10152828,15000.0,10.99,debt_consolidation,Fully Paid,36,B,2014-01-01
5806,5806,12595558,6050.0,12.99,debt_consolidation,Fully Paid,36,B,2014-03-01
5807,5807,13147608,30000.0,17.57,debt_consolidation,Fully Paid,36,D,2014-04-01
5808,5808,12525726,28250.0,18.92,credit_card,Fully Paid,36,D,2014-04-01
5809,5809,12515836,10000.0,9.67,credit_card,Fully Paid,36,B,2014-02-01
5810,5810,11447568,7675.0,9.67,credit_card,Fully Paid,36,B,2014-02-01
5811,5811,11326454,15000.0,15.61,home_improvement,Charged Off,36,C,2014-01-01
5812,5812,12417676,4800.0,12.99,credit_card,Charged Off,36,B,2014-03-01
5813,5813,10324564,14075.0,14.64,home_improvement,Charged Off,36,C,2014-03-01
5814,5814,12386409,4000.0,20.49,medical,Fully Paid,36,E,2014-02-01
5815,5815,10133216,18000.0,7.62,debt_consolidation,Fully Paid,36,A,2014-01-01
5816,5816,10534731,12000.0,11.99,credit_card,Fully Paid,60,B,2014-01-01
5817,5817,12916376,9175.0,14.64,debt_consolidation,Fully Paid,36,C,2014-03-01
5818,5818,12458927,19200.0,7.62,credit_card,Fully Paid,36,A,2014-03-01
5819,5819,10092973,35000.0,14.98,debt_consolidation,Fully Paid,36,C,2014-01-01
5820,5820,12134999,15000.0,18.25,debt_consolidation,Fully Paid,36,D,2014-02-01
5821,5821,9894809,10000.0,15.61,credit_card,Fully Paid,60,C,2014-02-01
5822,5822,10073810,18000.0,14.98,debt_consolidation,Charged Off,60,C,2014-01-01
5823,5823,11626068,6000.0,7.9,credit_card,Fully Paid,36,A,2014-02-01
5824,5824,13187972,34500.0,10.99,debt_consolidation,Fully Paid,36,B,2014-04-01
5825,5825,12256514,7800.0,14.16,debt_consolidation,Fully Paid,36,C,2014-03-01
5826,5826,12926907,12875.0,20.49,other,Fully Paid,60,E,2014-03-01
5827,5827,12696206,22500.0,15.61,debt_consolidation,Fully Paid,60,C,2014-03-01
5828,5828,12776245,11600.0,19.99,major_purchase,Fully Paid,60,E,2014-03-01
5829,5829,10745034,16000.0,13.53,debt_consolidation,Fully Paid,36,B,2014-02-01
5830,5830,4156786,35000.0,23.4,debt_consolidation,Fully Paid,60,E,2014-02-01
5831,5831,11426044,12000.0,12.85,other,Fully Paid,36,B,2014-02-01
5832,5832,10083008,10000.0,13.98,credit_card,Fully Paid,36,C,2014-01-01
5833,5833,11024626,10500.0,12.85,debt_consolidation,Fully Paid,36,B,2014-01-01
5834,5834,10182926,4000.0,16.99,debt_consolidation,Fully Paid,36,D,2014-01-01
5835,5835,11505656,23700.0,15.61,credit_card,Fully Paid,60,C,2014-02-01
5836,5836,13048123,7075.0,12.99,debt_consolidation,Fully Paid,36,B,2014-03-01
5837,5837,13167524,15000.0,15.61,debt_consolidation,Fully Paid,60,C,2014-04-01
5838,5838,10072845,14000.0,14.98,debt_consolidation,Fully Paid,36,C,2014-01-01
5839,5839,13457661,15600.0,10.99,credit_card,Fully Paid,36,B,2014-04-01
5840,5840,11627086,29000.0,15.31,debt_consolidation,Fully Paid,60,C,2014-02-01
5841,5841,12705920,7625.0,17.57,debt_consolidation,Charged Off,36,D,2014-03-01
5842,5842,13296894,9600.0,6.03,credit_card,Fully Paid,36,A,2014-04-01
5843,5843,11216347,20000.0,16.99,home_improvement,Fully Paid,36,D,2014-01-01
5844,5844,12275087,21000.0,7.9,credit_card,Fully Paid,36,A,2014-02-01
