RiskID,LoanID,DTI,Delinquencies,CreditInquiries,RevolvingUtilization,PublicRecords,OpenAccounts,TotalAccounts,DefaultPrediction
4631,4631,26.22,1.0,0.0,54.7,0.0,11.0,14.0,No
4632,4632,12.64,0.0,0.0,8.6,0.0,16.0,29.0,No
4633,4633,26.5,0.0,0.0,49.0,0.0,18.0,37.0,No
4634,4634,15.44,0.0,0.0,6.3,0.0,9.0,16.0,No
4635,4635,31.13,0.0,0.0,85.0,0.0,11.0,27.0,No
4636,4636,8.33,0.0,0.0,28.4,1.0,3.0,12.0,No
4637,4637,26.95,0.0,0.0,75.0,0.0,11.0,15.0,No
4638,4638,19.27,2.0,0.0,74.9,0.0,8.0,38.0,Yes
4639,4639,44.62,1.0,0.0,71.4,0.0,16.0,37.0,No
4640,4640,17.14,0.0,0.0,28.7,0.0,8.0,15.0,No
4641,4641,13.84,0.0,0.0,16.1,0.0,8.0,15.0,No
4642,4642,37.94,1.0,0.0,47.1,0.0,15.0,30.0,No
4643,4643,10.57,1.0,1.0,34.5,0.0,9.0,32.0,No
4644,4644,8.78,0.0,1.0,52.3,0.0,11.0,32.0,No
4645,4645,11.11,0.0,1.0,66.9,0.0,11.0,32.0,No
4646,4646,34.75,1.0,1.0,50.4,0.0,15.0,37.0,No
4647,4647,30.61,0.0,1.0,60.0,0.0,13.0,25.0,No
4648,4648,35.41,0.0,1.0,77.1,0.0,16.0,37.0,No
4649,4649,7.82,0.0,0.0,19.3,2.0,10.0,18.0,Yes
4650,4650,28.45,0.0,0.0,51.5,1.0,5.0,12.0,No
4651,4651,28.41,0.0,0.0,97.5,0.0,11.0,14.0,No
4652,4652,9.58,0.0,2.0,9.0,0.0,5.0,12.0,No
4653,4653,3.82,0.0,0.0,13.4,1.0,13.0,18.0,No
4654,4654,12.64,0.0,0.0,9.1,0.0,10.0,22.0,No
4655,4655,18.77,0.0,0.0,9.6,0.0,10.0,24.0,No
4656,4656,14.75,1.0,0.0,79.0,0.0,13.0,29.0,No
4657,4657,26.67,0.0,0.0,41.5,0.0,13.0,26.0,No
4658,4658,26.37,1.0,1.0,37.9,0.0,19.0,37.0,No
4659,4659,18.11,1.0,2.0,91.0,0.0,16.0,31.0,No
4660,4660,17.6,0.0,0.0,52.0,0.0,14.0,26.0,No
4661,4661,35.94,0.0,0.0,27.1,1.0,17.0,23.0,Yes
4662,4662,15.51,0.0,0.0,26.9,0.0,17.0,30.0,No
4663,4663,31.63,3.0,0.0,31.8,0.0,30.0,55.0,No
4664,4664,29.0,1.0,0.0,41.2,0.0,17.0,29.0,No
4665,4665,33.43,0.0,0.0,40.3,0.0,21.0,49.0,No
4666,4666,2.77,0.0,0.0,35.6,3.0,8.0,11.0,No
4667,4667,29.43,0.0,0.0,68.1,0.0,5.0,17.0,No
4668,4668,14.21,0.0,1.0,31.6,0.0,19.0,34.0,No
4669,4669,16.66,0.0,0.0,80.4,1.0,21.0,35.0,No
4670,4670,9.85,0.0,2.0,7.8,0.0,17.0,31.0,No
4671,4671,20.5,0.0,0.0,85.1,1.0,12.0,25.0,No
4672,4672,24.44,0.0,0.0,35.7,0.0,12.0,21.0,No
4673,4673,23.2,1.0,0.0,17.9,0.0,8.0,9.0,No
4674,4674,36.81,0.0,0.0,81.2,0.0,23.0,36.0,No
4675,4675,30.11,0.0,1.0,79.1,0.0,10.0,10.0,No
4676,4676,16.58,1.0,0.0,36.0,0.0,16.0,28.0,No
4677,4677,36.2,0.0,2.0,63.6,0.0,20.0,43.0,No
4678,4678,10.56,0.0,0.0,18.8,0.0,12.0,19.0,Yes
4679,4679,8.7,1.0,0.0,27.5,0.0,12.0,24.0,No
4680,4680,9.43,0.0,1.0,69.9,1.0,9.0,23.0,No
4681,4681,19.0,0.0,1.0,74.5,0.0,7.0,10.0,No
4682,4682,19.0,0.0,2.0,70.0,0.0,16.0,43.0,No
4683,4683,14.23,0.0,0.0,58.0,0.0,16.0,27.0,No
4684,4684,2.95,0.0,0.0,20.2,0.0,7.0,17.0,No
4685,4685,3.18,1.0,1.0,57.7,0.0,7.0,17.0,No
4686,4686,29.21,1.0,0.0,71.2,0.0,11.0,31.0,Yes
4687,4687,34.72,0.0,1.0,50.0,0.0,10.0,30.0,No
4688,4688,18.45,1.0,2.0,42.3,0.0,23.0,38.0,No
4689,4689,16.38,0.0,3.0,81.9,1.0,7.0,19.0,Yes
4690,4690,12.51,0.0,1.0,65.3,0.0,6.0,15.0,No
4691,4691,15.79,0.0,1.0,23.2,0.0,14.0,37.0,No
4692,4692,10.58,0.0,1.0,37.6,2.0,8.0,15.0,No
4693,4693,20.42,0.0,2.0,49.3,0.0,9.0,9.0,Yes
4694,4694,25.65,0.0,0.0,68.6,0.0,12.0,25.0,No
4695,4695,30.57,0.0,0.0,72.6,0.0,20.0,35.0,No
4696,4696,33.31,0.0,1.0,33.0,0.0,32.0,48.0,No
4697,4697,21.2,0.0,0.0,11.6,0.0,15.0,21.0,No
4698,4698,23.69,0.0,0.0,29.3,0.0,13.0,26.0,Yes
4699,4699,25.42,0.0,1.0,57.5,0.0,12.0,31.0,No
4700,4700,8.74,4.0,2.0,63.5,0.0,8.0,18.0,No
4701,4701,11.67,1.0,0.0,101.1,1.0,9.0,20.0,No
4702,4702,26.01,0.0,1.0,9.2,0.0,18.0,30.0,No
4703,4703,18.56,0.0,3.0,84.6,0.0,16.0,23.0,Yes
4704,4704,15.73,0.0,0.0,14.3,0.0,14.0,36.0,No
4705,4705,14.13,0.0,1.0,31.1,1.0,16.0,18.0,No
4706,4706,32.85,0.0,0.0,24.1,0.0,13.0,19.0,No
4707,4707,36.09,0.0,0.0,94.7,0.0,18.0,44.0,No
4708,4708,13.96,0.0,1.0,12.1,0.0,10.0,31.0,No
4709,4709,0.68,0.0,0.0,2.9,0.0,8.0,12.0,No
4710,4710,7.87,1.0,0.0,31.3,0.0,7.0,16.0,No
4711,4711,13.0,1.0,0.0,28.6,0.0,15.0,24.0,No
4712,4712,27.31,0.0,2.0,43.0,1.0,26.0,32.0,No
4713,4713,15.35,0.0,1.0,35.2,2.0,17.0,40.0,No
4714,4714,15.87,2.0,0.0,96.5,0.0,6.0,23.0,No
4715,4715,23.86,1.0,0.0,93.0,0.0,4.0,7.0,Yes
4716,4716,9.6,1.0,2.0,28.4,0.0,20.0,29.0,No
4717,4717,20.67,0.0,2.0,70.7,0.0,12.0,37.0,Yes
4718,4718,28.1,0.0,2.0,28.7,0.0,13.0,26.0,No
4719,4719,15.34,0.0,1.0,24.6,0.0,18.0,44.0,No
4720,4720,23.83,0.0,0.0,36.0,0.0,11.0,23.0,Yes
4721,4721,7.37,0.0,1.0,45.7,1.0,20.0,47.0,No
4722,4722,24.81,0.0,0.0,82.6,0.0,15.0,21.0,No
4723,4723,14.26,0.0,0.0,,0.0,4.0,12.0,No
4724,4724,11.1,0.0,0.0,78.4,0.0,7.0,26.0,No
4725,4725,30.8,0.0,0.0,86.6,0.0,13.0,44.0,No
4726,4726,37.76,0.0,1.0,89.4,0.0,9.0,17.0,No
4727,4727,25.3,0.0,2.0,76.3,0.0,27.0,43.0,Yes
4728,4728,12.23,0.0,3.0,28.5,0.0,20.0,37.0,Yes
4729,4729,4.66,0.0,0.0,8.5,1.0,8.0,20.0,No
4730,4730,30.06,1.0,1.0,52.7,0.0,18.0,34.0,Yes
4731,4731,24.68,0.0,0.0,39.8,0.0,13.0,35.0,No
4732,4732,8.73,0.0,1.0,18.6,0.0,10.0,16.0,No
4733,4733,31.25,0.0,0.0,73.9,0.0,10.0,18.0,No
4734,4734,23.14,0.0,0.0,53.2,0.0,19.0,45.0,No
4735,4735,7.4,3.0,1.0,29.4,0.0,52.0,69.0,Yes
4736,4736,9.86,0.0,0.0,49.9,0.0,6.0,24.0,No
4737,4737,13.18,0.0,0.0,54.0,0.0,6.0,17.0,No
4738,4738,18.72,0.0,2.0,85.0,0.0,6.0,19.0,No
4739,4739,7.51,0.0,1.0,41.0,0.0,7.0,19.0,No
4740,4740,27.16,0.0,0.0,58.3,0.0,13.0,19.0,No
4741,4741,16.85,0.0,1.0,24.4,0.0,16.0,34.0,No
4742,4742,20.15,0.0,0.0,47.5,0.0,9.0,23.0,No
4743,4743,28.37,0.0,0.0,83.3,0.0,11.0,20.0,No
4744,4744,47.42,0.0,1.0,50.0,0.0,14.0,31.0,No
4745,4745,13.57,0.0,0.0,49.8,2.0,11.0,26.0,No
4746,4746,18.46,0.0,0.0,55.7,0.0,16.0,27.0,No
4747,4747,27.26,0.0,0.0,71.0,1.0,17.0,37.0,No
4748,4748,28.57,0.0,0.0,66.7,1.0,10.0,28.0,Yes
4749,4749,8.67,0.0,3.0,68.5,0.0,7.0,13.0,No
4750,4750,9.25,0.0,0.0,50.3,1.0,9.0,18.0,No
4751,4751,15.13,0.0,0.0,23.0,0.0,7.0,10.0,No
4752,4752,16.81,0.0,0.0,88.8,0.0,5.0,18.0,No
4753,4753,26.81,0.0,1.0,71.5,0.0,13.0,19.0,No
4754,4754,20.75,0.0,1.0,27.0,0.0,22.0,37.0,No
4755,4755,18.83,2.0,0.0,48.7,0.0,13.0,22.0,No
4756,4756,27.85,0.0,1.0,22.5,0.0,25.0,33.0,No
4757,4757,6.87,3.0,1.0,55.1,0.0,16.0,33.0,No
4758,4758,35.53,0.0,2.0,35.5,1.0,10.0,17.0,No
4759,4759,31.11,0.0,1.0,43.0,0.0,14.0,18.0,No
4760,4760,22.75,1.0,3.0,27.0,0.0,14.0,22.0,Yes
4761,4761,18.84,0.0,0.0,98.8,0.0,9.0,16.0,No
4762,4762,5.94,1.0,0.0,53.2,0.0,10.0,15.0,No
4763,4763,8.38,0.0,0.0,40.0,0.0,20.0,31.0,No
4764,4764,36.38,0.0,0.0,55.4,0.0,17.0,29.0,No
4765,4765,27.15,0.0,0.0,94.6,1.0,12.0,28.0,No
4766,4766,25.26,0.0,0.0,56.9,0.0,4.0,14.0,No
4767,4767,29.06,1.0,0.0,55.9,1.0,16.0,27.0,Yes
4768,4768,21.13,0.0,0.0,22.9,0.0,8.0,12.0,No
4769,4769,3.44,0.0,1.0,9.3,0.0,14.0,26.0,No
4770,4770,16.62,3.0,0.0,89.0,0.0,7.0,18.0,No
4771,4771,12.82,0.0,0.0,87.3,0.0,9.0,15.0,No
4772,4772,31.48,0.0,0.0,64.9,0.0,10.0,10.0,No
4773,4773,14.96,0.0,1.0,49.2,0.0,16.0,25.0,No
4774,4774,27.58,1.0,0.0,54.0,0.0,12.0,17.0,No
4775,4775,15.51,1.0,1.0,72.6,0.0,9.0,31.0,No
4776,4776,17.46,1.0,1.0,46.0,0.0,16.0,34.0,No
4777,4777,25.63,0.0,1.0,85.0,0.0,14.0,28.0,No
4778,4778,10.95,1.0,1.0,52.8,0.0,18.0,39.0,No
4779,4779,11.34,0.0,1.0,68.0,0.0,7.0,19.0,No
4780,4780,31.65,0.0,0.0,59.3,0.0,31.0,70.0,No
4781,4781,8.12,0.0,0.0,16.5,0.0,5.0,6.0,No
4782,4782,16.15,0.0,0.0,83.0,0.0,7.0,11.0,No
4783,4783,19.48,0.0,1.0,69.2,0.0,5.0,23.0,No
4784,4784,22.13,0.0,0.0,74.1,0.0,6.0,12.0,No
4785,4785,15.95,0.0,0.0,72.1,0.0,11.0,27.0,No
4786,4786,27.7,5.0,0.0,50.0,0.0,9.0,21.0,No
4787,4787,29.84,0.0,0.0,34.4,0.0,11.0,24.0,No
4788,4788,23.92,1.0,3.0,52.0,0.0,11.0,37.0,No
4789,4789,18.75,0.0,0.0,47.4,1.0,5.0,13.0,No
4790,4790,12.36,0.0,0.0,39.8,0.0,9.0,15.0,No
4791,4791,9.71,1.0,0.0,60.6,0.0,5.0,13.0,No
4792,4792,22.22,0.0,1.0,21.4,2.0,5.0,9.0,Yes
4793,4793,16.96,0.0,1.0,22.9,0.0,18.0,42.0,No
4794,4794,14.11,0.0,2.0,25.4,0.0,10.0,22.0,No
4795,4795,7.8,0.0,0.0,67.3,0.0,12.0,22.0,No
4796,4796,11.61,0.0,1.0,34.8,0.0,9.0,21.0,Yes
4797,4797,13.09,0.0,0.0,66.4,0.0,11.0,24.0,No
4798,4798,5.9,0.0,0.0,90.4,0.0,11.0,39.0,Yes
4799,4799,10.23,0.0,0.0,77.0,0.0,4.0,7.0,No
4800,4800,25.16,0.0,1.0,67.8,0.0,18.0,41.0,No
4801,4801,21.02,0.0,3.0,15.0,0.0,16.0,26.0,Yes
4802,4802,11.22,0.0,1.0,31.3,0.0,18.0,42.0,No
4803,4803,12.12,3.0,0.0,15.0,2.0,15.0,22.0,No
4804,4804,22.96,0.0,1.0,27.5,0.0,14.0,25.0,No
4805,4805,11.36,0.0,1.0,41.5,0.0,11.0,17.0,No
4806,4806,23.69,0.0,3.0,49.8,0.0,47.0,64.0,No
4807,4807,28.34,2.0,0.0,41.2,0.0,16.0,26.0,No
4808,4808,24.39,0.0,0.0,52.9,0.0,10.0,23.0,Yes
4809,4809,25.08,0.0,1.0,18.7,0.0,15.0,44.0,No
4810,4810,19.2,0.0,0.0,64.7,0.0,13.0,30.0,No
4811,4811,21.94,0.0,0.0,22.8,0.0,11.0,15.0,No
4812,4812,24.66,0.0,1.0,57.5,1.0,18.0,21.0,Yes
4813,4813,30.3,2.0,1.0,34.1,0.0,15.0,29.0,No
4814,4814,27.71,1.0,1.0,65.0,0.0,20.0,22.0,No
4815,4815,29.08,0.0,0.0,77.5,0.0,10.0,21.0,No
4816,4816,10.62,0.0,0.0,85.7,0.0,8.0,32.0,No
4817,4817,14.94,0.0,0.0,32.4,1.0,11.0,24.0,Yes
4818,4818,32.38,0.0,0.0,26.1,0.0,12.0,25.0,No
4819,4819,10.9,0.0,0.0,29.1,2.0,6.0,29.0,No
4820,4820,10.5,0.0,0.0,23.8,0.0,11.0,14.0,No
4821,4821,13.83,2.0,2.0,34.2,0.0,11.0,18.0,No
4822,4822,26.22,0.0,0.0,34.4,0.0,22.0,43.0,No
4823,4823,22.71,0.0,1.0,46.6,1.0,13.0,18.0,Yes
4824,4824,5.78,0.0,0.0,30.5,0.0,18.0,27.0,No
4825,4825,30.76,0.0,0.0,90.0,0.0,15.0,21.0,Yes
4826,4826,10.4,1.0,1.0,12.7,1.0,13.0,27.0,Yes
4827,4827,13.91,0.0,1.0,51.2,0.0,7.0,31.0,No
4828,4828,27.85,1.0,2.0,60.2,0.0,20.0,42.0,Yes
4829,4829,4.62,0.0,0.0,40.2,0.0,4.0,7.0,No
4830,4830,16.32,0.0,0.0,29.2,0.0,13.0,22.0,No
4831,4831,39.48,1.0,0.0,70.6,0.0,8.0,27.0,No
4832,4832,10.96,0.0,0.0,89.4,3.0,9.0,10.0,No
4833,4833,37.71,1.0,0.0,80.7,0.0,15.0,29.0,Yes
4834,4834,23.9,1.0,0.0,67.5,0.0,12.0,29.0,Yes
4835,4835,14.14,1.0,0.0,75.6,0.0,12.0,24.0,No
4836,4836,33.6,0.0,0.0,75.9,0.0,17.0,38.0,Yes
4837,4837,18.06,0.0,0.0,78.0,0.0,9.0,19.0,No
4838,4838,41.66,0.0,0.0,61.2,0.0,20.0,30.0,Yes
4839,4839,7.93,0.0,1.0,55.0,0.0,10.0,27.0,No
4840,4840,30.12,0.0,0.0,36.8,0.0,13.0,26.0,No
4841,4841,14.27,0.0,0.0,70.8,0.0,10.0,18.0,No
4842,4842,15.08,0.0,0.0,48.9,0.0,16.0,30.0,No
4843,4843,14.1,0.0,0.0,41.2,0.0,12.0,12.0,Yes
4844,4844,17.34,0.0,0.0,15.2,0.0,23.0,59.0,No
4845,4845,20.23,0.0,1.0,61.2,0.0,12.0,19.0,No
4846,4846,14.15,0.0,0.0,53.7,0.0,8.0,15.0,No
4847,4847,11.4,0.0,2.0,22.9,0.0,26.0,33.0,No
4848,4848,20.27,0.0,0.0,77.3,0.0,7.0,10.0,No
4849,4849,6.49,0.0,0.0,8.8,0.0,14.0,30.0,No
4850,4850,16.83,0.0,0.0,68.1,0.0,15.0,36.0,No
4851,4851,17.1,0.0,0.0,27.0,0.0,5.0,8.0,No
4852,4852,13.71,1.0,0.0,60.2,0.0,11.0,27.0,No
4853,4853,18.83,0.0,1.0,23.3,4.0,7.0,28.0,No
4854,4854,23.78,0.0,0.0,51.7,0.0,13.0,15.0,Yes
4855,4855,30.37,0.0,0.0,72.6,1.0,16.0,29.0,No
4856,4856,24.43,0.0,0.0,56.0,0.0,7.0,16.0,No
4857,4857,19.94,0.0,1.0,13.5,0.0,17.0,34.0,No
4858,4858,17.51,0.0,1.0,75.7,0.0,9.0,24.0,No
4859,4859,13.41,1.0,0.0,28.3,0.0,15.0,33.0,No
4860,4860,8.62,0.0,0.0,66.1,0.0,5.0,12.0,No
4861,4861,25.09,0.0,0.0,47.0,0.0,6.0,30.0,No
4862,4862,29.14,0.0,0.0,76.5,0.0,12.0,21.0,No
4863,4863,10.33,0.0,1.0,33.0,0.0,9.0,21.0,No
4864,4864,2.73,2.0,0.0,66.1,0.0,5.0,16.0,No
4865,4865,22.11,0.0,0.0,85.7,1.0,19.0,29.0,No
4866,4866,10.64,0.0,0.0,72.4,0.0,16.0,30.0,No
4867,4867,3.73,0.0,1.0,61.3,0.0,14.0,14.0,Yes
4868,4868,21.96,0.0,1.0,51.2,0.0,11.0,14.0,Yes
4869,4869,13.22,0.0,4.0,72.8,1.0,7.0,16.0,No
4870,4870,22.43,0.0,0.0,37.8,0.0,21.0,33.0,No
4871,4871,23.66,0.0,0.0,28.7,0.0,18.0,53.0,No
4872,4872,20.51,0.0,0.0,42.0,0.0,13.0,35.0,No
4873,4873,5.85,0.0,0.0,74.9,0.0,9.0,27.0,No
4874,4874,15.07,0.0,0.0,87.5,0.0,5.0,11.0,No
4875,4875,10.58,0.0,0.0,21.4,0.0,14.0,29.0,No
4876,4876,26.54,0.0,0.0,51.2,0.0,13.0,23.0,No
4877,4877,20.13,0.0,1.0,53.1,0.0,8.0,9.0,No
4878,4878,8.47,0.0,1.0,23.3,1.0,8.0,20.0,No
4879,4879,20.31,0.0,0.0,48.2,1.0,7.0,17.0,No
4880,4880,35.26,0.0,0.0,82.4,0.0,14.0,24.0,No
4881,4881,22.0,0.0,0.0,39.0,0.0,29.0,46.0,No
4882,4882,32.64,0.0,0.0,52.1,0.0,8.0,10.0,No
4883,4883,18.25,0.0,2.0,38.2,0.0,16.0,24.0,No
4884,4884,21.83,0.0,3.0,92.0,0.0,15.0,30.0,No
4885,4885,12.42,0.0,2.0,27.0,0.0,11.0,15.0,No
4886,4886,11.34,0.0,2.0,41.7,1.0,14.0,21.0,No
4887,4887,21.56,0.0,2.0,79.0,0.0,6.0,31.0,No
4888,4888,21.58,0.0,1.0,81.6,0.0,8.0,26.0,No
4889,4889,18.17,0.0,1.0,27.6,0.0,10.0,19.0,No
4890,4890,11.63,0.0,0.0,81.6,0.0,6.0,18.0,No
4891,4891,20.83,2.0,0.0,36.9,0.0,13.0,41.0,No
4892,4892,13.22,0.0,1.0,34.9,0.0,11.0,23.0,No
4893,4893,27.56,0.0,2.0,83.9,0.0,12.0,24.0,Yes
4894,4894,12.48,3.0,0.0,88.1,0.0,7.0,23.0,No
4895,4895,26.49,2.0,0.0,37.7,0.0,13.0,28.0,No
4896,4896,7.4,0.0,0.0,92.2,0.0,6.0,14.0,No
4897,4897,6.39,0.0,0.0,74.9,0.0,14.0,43.0,No
4898,4898,18.06,0.0,0.0,75.3,1.0,17.0,56.0,No
4899,4899,28.07,2.0,1.0,97.4,0.0,6.0,34.0,No
4900,4900,25.38,4.0,0.0,89.1,0.0,6.0,35.0,No
4901,4901,15.65,1.0,0.0,33.9,0.0,5.0,31.0,No
4902,4902,19.0,0.0,1.0,19.4,1.0,7.0,23.0,No
4903,4903,16.18,1.0,1.0,47.6,0.0,14.0,46.0,Yes
4904,4904,10.27,1.0,1.0,60.2,0.0,6.0,13.0,No
4905,4905,9.16,0.0,0.0,77.1,0.0,4.0,4.0,No
4906,4906,28.22,0.0,0.0,11.8,0.0,13.0,31.0,No
4907,4907,24.99,0.0,0.0,67.9,0.0,21.0,31.0,Yes
4908,4908,22.27,0.0,1.0,72.6,0.0,20.0,44.0,No
4909,4909,32.54,0.0,0.0,19.5,1.0,9.0,37.0,No
4910,4910,12.7,0.0,0.0,58.8,0.0,9.0,13.0,No
4911,4911,5.9,0.0,0.0,24.4,0.0,12.0,32.0,No
4912,4912,27.91,0.0,1.0,4.5,0.0,19.0,41.0,No
4913,4913,0.4,1.0,1.0,1.2,0.0,3.0,4.0,No
4914,4914,29.05,1.0,0.0,25.4,0.0,9.0,30.0,No
4915,4915,25.47,1.0,0.0,48.0,0.0,23.0,39.0,No
4916,4916,8.8,1.0,1.0,64.0,0.0,8.0,16.0,No
4917,4917,26.23,0.0,0.0,54.3,0.0,13.0,27.0,Yes
4918,4918,28.32,0.0,0.0,20.3,0.0,15.0,27.0,Yes
4919,4919,5.08,0.0,0.0,70.3,0.0,5.0,16.0,No
4920,4920,0.25,0.0,0.0,0.5,0.0,2.0,4.0,No
4921,4921,4.86,0.0,5.0,20.0,0.0,20.0,28.0,Yes
4922,4922,33.57,0.0,1.0,80.0,0.0,15.0,19.0,No
4923,4923,1.8,0.0,2.0,13.0,1.0,8.0,24.0,No
4924,4924,9.77,0.0,0.0,62.1,1.0,9.0,22.0,No
4925,4925,24.18,0.0,0.0,69.1,3.0,9.0,18.0,No
4926,4926,21.98,0.0,1.0,85.6,0.0,12.0,21.0,No
4927,4927,36.56,0.0,0.0,87.3,0.0,10.0,18.0,No
4928,4928,26.26,0.0,1.0,63.1,0.0,11.0,19.0,No
4929,4929,22.01,0.0,1.0,18.7,1.0,19.0,41.0,No
4930,4930,27.82,3.0,0.0,63.5,0.0,7.0,10.0,Yes
4931,4931,29.34,0.0,2.0,71.6,0.0,12.0,30.0,No
4932,4932,33.44,0.0,1.0,77.9,0.0,11.0,28.0,Yes
4933,4933,9.37,1.0,0.0,22.3,0.0,10.0,46.0,No
4934,4934,6.8,3.0,3.0,66.3,0.0,15.0,30.0,No
4935,4935,10.53,1.0,0.0,48.4,0.0,9.0,26.0,No
4936,4936,3.73,0.0,0.0,49.9,0.0,5.0,9.0,No
4937,4937,28.34,0.0,0.0,73.4,0.0,15.0,32.0,No
4938,4938,20.99,0.0,2.0,66.0,0.0,9.0,17.0,No
4939,4939,5.09,1.0,0.0,11.9,0.0,19.0,43.0,No
4940,4940,6.45,0.0,0.0,37.7,0.0,7.0,17.0,No
4941,4941,8.06,1.0,0.0,34.4,0.0,15.0,42.0,No
4942,4942,16.88,1.0,0.0,48.4,0.0,15.0,23.0,No
4943,4943,21.21,0.0,2.0,82.0,0.0,24.0,53.0,No
4944,4944,38.41,0.0,1.0,51.4,0.0,23.0,35.0,Yes
4945,4945,32.93,1.0,1.0,60.6,0.0,20.0,54.0,No
4946,4946,11.03,0.0,0.0,63.6,0.0,10.0,24.0,No
4947,4947,23.89,0.0,1.0,42.0,0.0,17.0,52.0,No
4948,4948,15.01,1.0,1.0,93.5,0.0,8.0,19.0,Yes
4949,4949,20.64,0.0,1.0,72.9,0.0,9.0,21.0,No
4950,4950,11.38,0.0,0.0,49.4,0.0,11.0,18.0,No
4951,4951,6.76,0.0,0.0,57.3,0.0,11.0,23.0,Yes
4952,4952,12.08,0.0,0.0,95.7,1.0,7.0,23.0,No
4953,4953,18.92,3.0,1.0,66.8,0.0,13.0,35.0,No
4954,4954,17.83,0.0,0.0,42.8,0.0,11.0,27.0,No
4955,4955,19.27,0.0,1.0,68.7,0.0,13.0,23.0,No
4956,4956,11.7,0.0,0.0,25.4,1.0,10.0,15.0,No
4957,4957,32.89,0.0,0.0,47.6,0.0,3.0,8.0,Yes
4958,4958,4.4,0.0,0.0,0.0,0.0,7.0,20.0,No
4959,4959,29.93,0.0,0.0,70.9,0.0,6.0,24.0,No
4960,4960,17.54,0.0,0.0,92.1,0.0,9.0,12.0,No
4961,4961,28.76,3.0,1.0,97.0,0.0,7.0,10.0,Yes
4962,4962,2.89,0.0,4.0,26.4,0.0,12.0,25.0,No
4963,4963,22.91,0.0,2.0,18.7,1.0,8.0,30.0,No
4964,4964,7.18,0.0,1.0,51.8,0.0,12.0,34.0,No
4965,4965,12.9,1.0,1.0,13.7,0.0,22.0,45.0,No
4966,4966,32.6,0.0,0.0,80.0,0.0,14.0,15.0,Yes
4967,4967,21.22,0.0,1.0,32.9,0.0,16.0,22.0,No
4968,4968,12.24,1.0,0.0,72.0,0.0,14.0,23.0,No
4969,4969,23.11,1.0,0.0,68.7,0.0,13.0,23.0,No
4970,4970,5.94,1.0,1.0,32.8,0.0,10.0,26.0,No
4971,4971,7.48,0.0,0.0,93.3,1.0,4.0,14.0,No
4972,4972,32.18,0.0,0.0,88.9,0.0,7.0,12.0,Yes
4973,4973,11.69,2.0,1.0,52.7,0.0,9.0,23.0,Yes
4974,4974,36.93,0.0,1.0,67.6,1.0,11.0,20.0,No
4975,4975,30.76,2.0,1.0,49.1,0.0,4.0,11.0,No
4976,4976,21.14,0.0,0.0,60.9,0.0,7.0,14.0,No
4977,4977,31.07,0.0,1.0,75.5,0.0,12.0,29.0,No
4978,4978,7.88,0.0,2.0,16.6,0.0,9.0,29.0,No
4979,4979,10.72,0.0,1.0,35.3,0.0,7.0,17.0,No
4980,4980,32.66,0.0,0.0,35.0,0.0,7.0,15.0,Yes
4981,4981,8.05,0.0,2.0,85.5,0.0,5.0,12.0,No
4982,4982,32.64,2.0,0.0,62.5,0.0,9.0,33.0,Yes
4983,4983,21.59,6.0,0.0,67.0,0.0,24.0,48.0,No
4984,4984,22.91,0.0,1.0,28.5,1.0,12.0,24.0,Yes
4985,4985,17.58,0.0,1.0,89.2,0.0,13.0,27.0,Yes
4986,4986,29.7,0.0,0.0,97.1,0.0,10.0,35.0,No
4987,4987,4.27,0.0,1.0,56.9,0.0,3.0,13.0,No
4988,4988,14.49,1.0,1.0,92.3,0.0,17.0,24.0,No
4989,4989,18.65,0.0,0.0,81.3,0.0,7.0,25.0,No
4990,4990,22.99,0.0,1.0,69.4,0.0,17.0,18.0,No
4991,4991,27.66,0.0,0.0,59.0,2.0,10.0,25.0,No
4992,4992,16.19,0.0,0.0,55.6,0.0,5.0,8.0,No
4993,4993,6.48,0.0,1.0,7.9,0.0,8.0,12.0,No
4994,4994,14.09,0.0,0.0,67.0,0.0,7.0,33.0,No
4995,4995,20.07,0.0,0.0,78.8,0.0,14.0,25.0,Yes
4996,4996,26.81,0.0,0.0,68.2,0.0,6.0,10.0,No
4997,4997,15.47,0.0,1.0,41.5,1.0,9.0,17.0,No
4998,4998,6.97,0.0,2.0,57.5,2.0,10.0,15.0,No
4999,4999,3.62,1.0,1.0,87.8,0.0,7.0,22.0,No
5000,5000,34.94,0.0,0.0,70.7,0.0,10.0,21.0,No
5001,5001,19.58,1.0,0.0,61.8,0.0,12.0,26.0,No
5002,5002,19.38,3.0,2.0,39.7,0.0,9.0,24.0,No
5003,5003,27.57,0.0,1.0,92.2,0.0,15.0,22.0,No
5004,5004,17.8,0.0,0.0,96.1,0.0,9.0,27.0,No
5005,5005,16.75,0.0,0.0,61.9,0.0,7.0,19.0,No
5006,5006,17.87,0.0,3.0,18.2,0.0,15.0,28.0,No
5007,5007,5.72,1.0,0.0,95.1,0.0,8.0,12.0,No
5008,5008,16.4,0.0,0.0,72.0,0.0,6.0,30.0,No
5009,5009,12.78,0.0,4.0,11.6,0.0,13.0,24.0,Yes
5010,5010,38.47,0.0,1.0,66.0,0.0,29.0,38.0,No
5011,5011,32.17,0.0,0.0,45.8,0.0,24.0,38.0,No
5012,5012,29.52,2.0,1.0,25.8,0.0,15.0,55.0,No
5013,5013,9.44,0.0,1.0,40.2,0.0,13.0,16.0,No
